APVA Memory Dynamics Study v0.1
============================================================================================================
Diagnostics
Instrument: 6E
Input path(s): .\Evidence\6E\6E_JUN26_5_Minute_CME_FX_Futures_ETH_20251130_20260531_apva_bar_evidence_v01.csv
Total rows: 35260
Node count: 41

1. Memory Stream Reconstruction
Bar | StateAgeNode | NodeCategory | MemoryStrength | HalfLife | EntropyGrowth | ForecastConfidence
5572 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5573 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5574 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5575 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5576 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
5577 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
5578 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
5579 | RecoveryResolution_Age3 | Secondary Node | 0.2098 | 3.00 | 1.9592 | 0.5657
5580 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5581 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5582 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
5583 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
5584 | CompressionProcessing_Age5 | Weak Node | 0.1950 | 3.00 | 1.3643 | 0.1809
5585 | CompressionProcessing_Age6-10 | Weak Node | 0.1905 | 2.00 | 1.4210 | 0.2308
5586 | CompressionProcessing_Age6-10 | Weak Node | 0.1905 | 2.00 | 1.4210 | 0.2308
5587 | CompressionProcessing_Age6-10 | Weak Node | 0.1905 | 2.00 | 1.4210 | 0.2308
5588 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
5589 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5590 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5591 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
5592 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5593 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5594 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5595 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5596 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5597 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
5598 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
5599 | CompressionProcessing_Age5 | Weak Node | 0.1950 | 3.00 | 1.3643 | 0.1809
5600 | CompressionProcessing_Age6-10 | Weak Node | 0.1905 | 2.00 | 1.4210 | 0.2308
5601 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5602 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5603 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5604 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5605 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5606 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5607 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
5608 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
5609 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5610 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
5611 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
5612 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
5613 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5614 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5615 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5616 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
5617 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
5618 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5619 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5620 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5621 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5622 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5623 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5624 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5625 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5626 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5627 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5628 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
5629 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
5630 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5631 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5632 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5633 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5634 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5635 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5636 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
5637 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5638 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
5639 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5640 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
5641 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5642 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 1.2246 | 0.0141
5643 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
5644 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
5645 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5646 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5647 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5648 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
5649 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
5650 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
5651 | RecoveryResolution_Age3 | Secondary Node | 0.2098 | 3.00 | 1.9592 | 0.5657
5652 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5653 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5654 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5655 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5656 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5657 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
5658 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
5659 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5660 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5661 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5662 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5663 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5664 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5665 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
5666 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
5667 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5668 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5669 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5670 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5671 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5672 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
5673 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
5674 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5675 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
5676 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5677 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5678 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5679 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5680 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5681 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5682 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
5683 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
5684 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
5685 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5686 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5687 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5688 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5689 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5690 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5691 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5692 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5693 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5694 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5695 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5696 | ConstructiveEmergence_Age1 | Weak Node | 0.2062 | 3.00 | 1.7277 | 0.1446
5697 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5698 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5699 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5700 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5701 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5702 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5703 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5704 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5705 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5706 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5707 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
5708 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
5709 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5710 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5711 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5712 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5713 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5714 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5715 | ReassertionProcessing_Age2 | Weak Node | 0.1927 | 3.00 | 1.8779 | 0.0253
5716 | ReassertionProcessing_Age3 | Insufficient Node | 0.2111 | 2.00 | 2.6577 | 0.8667
5717 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
5718 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
5719 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
5720 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5721 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5722 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5723 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
5724 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
5725 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5726 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5727 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5728 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5729 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
5730 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5731 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5732 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5733 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
5734 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
5735 | CompressionProcessing_Age5 | Weak Node | 0.1950 | 3.00 | 1.3643 | 0.1809
5736 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5737 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5738 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5739 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
5740 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
5741 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5742 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5743 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5744 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
5745 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5746 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5747 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5748 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5749 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5750 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
5751 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
5752 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5753 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5754 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5755 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5756 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5757 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5758 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
5759 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5760 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5761 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5762 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5763 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5764 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5765 | ReassertionProcessing_Age2 | Weak Node | 0.1927 | 3.00 | 1.8779 | 0.0253
5766 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5767 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5768 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
5769 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
5770 | CompressionProcessing_Age5 | Weak Node | 0.1950 | 3.00 | 1.3643 | 0.1809
5771 | CompressionProcessing_Age6-10 | Weak Node | 0.1905 | 2.00 | 1.4210 | 0.2308
5772 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5773 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5774 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
5775 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5776 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
5777 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
5778 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5779 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5780 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5781 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5782 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5783 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
5784 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
5785 | CompressionProcessing_Age5 | Weak Node | 0.1950 | 3.00 | 1.3643 | 0.1809
5786 | CompressionProcessing_Age6-10 | Weak Node | 0.1905 | 2.00 | 1.4210 | 0.2308
5787 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5788 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5789 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5790 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
5791 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
5792 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 2.3244 | 0.5493
5793 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
5794 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
5795 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5796 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5797 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5798 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5799 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5800 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5801 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5802 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5803 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5804 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5805 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5806 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5807 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5808 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
5809 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5810 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5811 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5812 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5813 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5814 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5815 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5816 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
5817 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5818 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5819 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5820 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5821 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
5822 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
5823 | CompressionProcessing_Age5 | Weak Node | 0.1950 | 3.00 | 1.3643 | 0.1809
5824 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5825 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5826 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
5827 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5828 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
5829 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5830 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
5831 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5832 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5833 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5834 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5835 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5836 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5837 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5838 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5839 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
5840 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
5841 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
5842 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
5843 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
5844 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
5845 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
5846 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
5847 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
