APVA Node Flow Study v0.1
========================================================================================================
Diagnostics
Instrument: NQ
Input path(s): .\Evidence\NQ\NQ_5 Minute_apva_bar_evidence_v01.csv
Total rows: 1930
Node count: 34
Category count: 4

1. Node Category Assignment
StateAgeNode | NodeCategory | ImportanceScore | ReliabilityScore
5 | Core -> Weak -> Secondary -> Weak -> Core | 1 | 0.05%
5 | Core -> Weak -> Secondary -> Weak -> Weak | 1 | 0.05%
5 | Core -> Weak -> Weak -> Insufficient -> Insufficient | 1 | 0.05%
5 | Core -> Weak -> Weak -> Insufficient -> Weak | 1 | 0.05%
5 | Core -> Weak -> Weak -> Secondary -> Weak | 1 | 0.05%
5 | Insufficient -> Core -> Core -> Core -> Weak | 1 | 0.05%
5 | Insufficient -> Core -> Core -> Secondary -> Core | 1 | 0.05%
5 | Insufficient -> Core -> Core -> Secondary -> Secondary | 1 | 0.05%
5 | Insufficient -> Core -> Core -> Secondary -> Weak | 1 | 0.05%
5 | Insufficient -> Core -> Secondary -> Secondary -> Secondary | 1 | 0.05%
5 | Insufficient -> Core -> Secondary -> Weak -> Core | 1 | 0.05%
5 | Insufficient -> Core -> Secondary -> Weak -> Insufficient | 1 | 0.05%
5 | Insufficient -> Core -> Secondary -> Weak -> Secondary | 1 | 0.05%
5 | Insufficient -> Core -> Weak -> Core -> Secondary | 1 | 0.05%
5 | Insufficient -> Core -> Weak -> Insufficient -> Core | 1 | 0.05%
5 | Insufficient -> Core -> Weak -> Insufficient -> Insufficient | 1 | 0.05%
5 | Insufficient -> Core -> Weak -> Insufficient -> Weak | 1 | 0.05%
5 | Insufficient -> Core -> Weak -> Secondary -> Core | 1 | 0.05%
5 | Insufficient -> Core -> Weak -> Secondary -> Weak | 1 | 0.05%
5 | Insufficient -> Core -> Weak -> Weak -> Insufficient | 1 | 0.05%
5 | Insufficient -> Core -> Weak -> Weak -> Secondary | 1 | 0.05%
5 | Insufficient -> Insufficient -> Core -> Weak -> Insufficient | 1 | 0.05%
5 | Insufficient -> Insufficient -> Insufficient -> Secondary -> Insufficient | 1 | 0.05%
5 | Insufficient -> Insufficient -> Insufficient -> Weak -> Core | 1 | 0.05%
5 | Insufficient -> Insufficient -> Secondary -> Core -> Insufficient | 1 | 0.05%
5 | Insufficient -> Insufficient -> Secondary -> Insufficient -> Secondary | 1 | 0.05%
5 | Insufficient -> Insufficient -> Secondary -> Insufficient -> Weak | 1 | 0.05%
5 | Insufficient -> Insufficient -> Secondary -> Secondary -> Core | 1 | 0.05%
5 | Insufficient -> Insufficient -> Secondary -> Weak -> Core | 1 | 0.05%
5 | Insufficient -> Insufficient -> Secondary -> Weak -> Weak | 1 | 0.05%
5 | Insufficient -> Insufficient -> Weak -> Core -> Weak | 1 | 0.05%
5 | Insufficient -> Insufficient -> Weak -> Insufficient -> Insufficient | 1 | 0.05%
5 | Insufficient -> Insufficient -> Weak -> Insufficient -> Secondary | 1 | 0.05%
5 | Insufficient -> Insufficient -> Weak -> Insufficient -> Weak | 1 | 0.05%
5 | Insufficient -> Insufficient -> Weak -> Weak -> Insufficient | 1 | 0.05%
5 | Insufficient -> Secondary -> Core -> Insufficient -> Core | 1 | 0.05%
5 | Insufficient -> Secondary -> Core -> Secondary -> Insufficient | 1 | 0.05%
5 | Insufficient -> Secondary -> Core -> Weak -> Insufficient | 1 | 0.05%
5 | Insufficient -> Secondary -> Insufficient -> Insufficient -> Core | 1 | 0.05%
5 | Insufficient -> Secondary -> Insufficient -> Insufficient -> Insufficient | 1 | 0.05%
5 | Insufficient -> Secondary -> Insufficient -> Weak -> Secondary | 1 | 0.05%
5 | Insufficient -> Secondary -> Secondary -> Secondary -> Core | 1 | 0.05%
5 | Insufficient -> Secondary -> Secondary -> Secondary -> Weak | 1 | 0.05%
5 | Insufficient -> Secondary -> Secondary -> Weak -> Insufficient | 1 | 0.05%
5 | Insufficient -> Secondary -> Weak -> Core -> Secondary | 1 | 0.05%
5 | Insufficient -> Secondary -> Weak -> Secondary -> Core | 1 | 0.05%
5 | Insufficient -> Secondary -> Weak -> Secondary -> Secondary | 1 | 0.05%
5 | Insufficient -> Secondary -> Weak -> Weak -> Secondary | 1 | 0.05%
5 | Insufficient -> Weak -> Core -> Weak -> Insufficient | 1 | 0.05%
5 | Insufficient -> Weak -> Insufficient -> Core -> Core | 1 | 0.05%
5 | Insufficient -> Weak -> Insufficient -> Insufficient -> Weak | 1 | 0.05%
5 | Insufficient -> Weak -> Secondary -> Core -> Insufficient | 1 | 0.05%
5 | Insufficient -> Weak -> Secondary -> Core -> Secondary | 1 | 0.05%
5 | Insufficient -> Weak -> Secondary -> Core -> Weak | 1 | 0.05%
5 | Insufficient -> Weak -> Secondary -> Secondary -> Weak | 1 | 0.05%
5 | Insufficient -> Weak -> Secondary -> Weak -> Insufficient | 1 | 0.05%
5 | Insufficient -> Weak -> Weak -> Core -> Weak | 1 | 0.05%
5 | Insufficient -> Weak -> Weak -> Insufficient -> Insufficient | 1 | 0.05%
5 | Secondary -> Core -> Core -> Insufficient -> Weak | 1 | 0.05%
5 | Secondary -> Core -> Core -> Secondary -> Core | 1 | 0.05%
5 | Secondary -> Core -> Core -> Secondary -> Weak | 1 | 0.05%
5 | Secondary -> Core -> Insufficient -> Core -> Core | 1 | 0.05%
5 | Secondary -> Core -> Insufficient -> Weak -> Core | 1 | 0.05%
5 | Secondary -> Core -> Secondary -> Insufficient -> Secondary | 1 | 0.05%
5 | Secondary -> Core -> Secondary -> Weak -> Insufficient | 1 | 0.05%
5 | Secondary -> Core -> Secondary -> Weak -> Secondary | 1 | 0.05%
5 | Secondary -> Core -> Weak -> Insufficient -> Secondary | 1 | 0.05%
5 | Secondary -> Core -> Weak -> Insufficient -> Weak | 1 | 0.05%
5 | Secondary -> Core -> Weak -> Weak -> Insufficient | 1 | 0.05%
5 | Secondary -> Core -> Weak -> Weak -> Secondary | 1 | 0.05%
5 | Secondary -> Insufficient -> Core -> Core -> Core | 1 | 0.05%
5 | Secondary -> Insufficient -> Core -> Secondary -> Secondary | 1 | 0.05%
5 | Secondary -> Insufficient -> Insufficient -> Core -> Secondary | 1 | 0.05%
5 | Secondary -> Insufficient -> Insufficient -> Secondary -> Weak | 1 | 0.05%
5 | Secondary -> Insufficient -> Insufficient -> Weak -> Weak | 1 | 0.05%
5 | Secondary -> Insufficient -> Secondary -> Insufficient -> Insufficient | 1 | 0.05%
5 | Secondary -> Insufficient -> Weak -> Core -> Core | 1 | 0.05%
5 | Secondary -> Insufficient -> Weak -> Secondary -> Weak | 1 | 0.05%
5 | Secondary -> Secondary -> Core -> Weak -> Secondary | 1 | 0.05%
5 | Secondary -> Secondary -> Insufficient -> Core -> Core | 1 | 0.05%
5 | Secondary -> Secondary -> Insufficient -> Insufficient -> Secondary | 1 | 0.05%
5 | Secondary -> Secondary -> Insufficient -> Insufficient -> Weak | 1 | 0.05%
5 | Secondary -> Secondary -> Insufficient -> Secondary -> Insufficient | 1 | 0.05%
5 | Secondary -> Secondary -> Insufficient -> Secondary -> Weak | 1 | 0.05%
5 | Secondary -> Secondary -> Insufficient -> Weak -> Core | 1 | 0.05%
5 | Secondary -> Secondary -> Insufficient -> Weak -> Secondary | 1 | 0.05%
5 | Secondary -> Secondary -> Weak -> Core -> Secondary | 1 | 0.05%
5 | Secondary -> Secondary -> Weak -> Secondary -> Insufficient | 1 | 0.05%
5 | Secondary -> Secondary -> Weak -> Weak -> Insufficient | 1 | 0.05%
5 | Secondary -> Secondary -> Weak -> Weak -> Secondary | 1 | 0.05%
5 | Secondary -> Weak -> Insufficient -> Core -> Secondary | 1 | 0.05%
5 | Secondary -> Weak -> Insufficient -> Core -> Weak | 1 | 0.05%
5 | Secondary -> Weak -> Insufficient -> Secondary -> Insufficient | 1 | 0.05%
5 | Secondary -> Weak -> Insufficient -> Weak -> Insufficient | 1 | 0.05%
5 | Secondary -> Weak -> Weak -> Core -> Weak | 1 | 0.05%
5 | Secondary -> Weak -> Weak -> Insufficient -> Weak | 1 | 0.05%
5 | Secondary -> Weak -> Weak -> Secondary -> Core | 1 | 0.05%
5 | Secondary -> Weak -> Weak -> Secondary -> Weak | 1 | 0.05%
5 | Secondary -> Weak -> Weak -> Weak -> Core | 1 | 0.05%
5 | Weak -> Core -> Core -> Insufficient -> Core | 1 | 0.05%
5 | Weak -> Core -> Core -> Weak -> Weak | 1 | 0.05%
5 | Weak -> Core -> Insufficient -> Secondary -> Core | 1 | 0.05%
5 | Weak -> Core -> Insufficient -> Weak -> Insufficient | 1 | 0.05%
5 | Weak -> Core -> Secondary -> Weak -> Weak | 1 | 0.05%
5 | Weak -> Core -> Weak -> Insufficient -> Insufficient | 1 | 0.05%
5 | Weak -> Core -> Weak -> Weak -> Secondary | 1 | 0.05%
5 | Weak -> Insufficient -> Core -> Core -> Secondary | 1 | 0.05%
5 | Weak -> Insufficient -> Core -> Secondary -> Core | 1 | 0.05%
5 | Weak -> Insufficient -> Core -> Secondary -> Weak | 1 | 0.05%
5 | Weak -> Insufficient -> Insufficient -> Insufficient -> Secondary | 1 | 0.05%
5 | Weak -> Insufficient -> Insufficient -> Secondary -> Insufficient | 1 | 0.05%
5 | Weak -> Insufficient -> Insufficient -> Secondary -> Secondary | 1 | 0.05%
5 | Weak -> Insufficient -> Insufficient -> Weak -> Insufficient | 1 | 0.05%
5 | Weak -> Insufficient -> Secondary -> Insufficient -> Insufficient | 1 | 0.05%
5 | Weak -> Insufficient -> Secondary -> Insufficient -> Secondary | 1 | 0.05%
5 | Weak -> Insufficient -> Secondary -> Secondary -> Core | 1 | 0.05%
5 | Weak -> Insufficient -> Secondary -> Secondary -> Weak | 1 | 0.05%
5 | Weak -> Insufficient -> Secondary -> Weak -> Secondary | 1 | 0.05%
5 | Weak -> Insufficient -> Weak -> Insufficient -> Core | 1 | 0.05%
5 | Weak -> Insufficient -> Weak -> Insufficient -> Weak | 1 | 0.05%
5 | Weak -> Insufficient -> Weak -> Secondary -> Core | 1 | 0.05%
5 | Weak -> Insufficient -> Weak -> Secondary -> Secondary | 1 | 0.05%
5 | Weak -> Insufficient -> Weak -> Secondary -> Weak | 1 | 0.05%
5 | Weak -> Insufficient -> Weak -> Weak -> Core | 1 | 0.05%
5 | Weak -> Secondary -> Core -> Insufficient -> Weak | 1 | 0.05%
5 | Weak -> Secondary -> Core -> Secondary -> Weak | 1 | 0.05%
5 | Weak -> Secondary -> Core -> Weak -> Insufficient | 1 | 0.05%
5 | Weak -> Secondary -> Secondary -> Weak -> Insufficient | 1 | 0.05%
5 | Weak -> Secondary -> Weak -> Core -> Secondary | 1 | 0.05%
5 | Weak -> Secondary -> Weak -> Secondary -> Secondary | 1 | 0.05%
5 | Weak -> Secondary -> Weak -> Weak -> Secondary | 1 | 0.05%
5 | Weak -> Weak -> Insufficient -> Secondary -> Weak | 1 | 0.05%
5 | Weak -> Weak -> Insufficient -> Weak -> Weak | 1 | 0.05%
5 | Weak -> Weak -> Secondary -> Core -> Weak | 1 | 0.05%
5 | Weak -> Weak -> Secondary -> Weak -> Insufficient | 1 | 0.05%
5 | Weak -> Weak -> Secondary -> Weak -> Secondary | 1 | 0.05%

8. Residence Time
Category | MeanResidenceTime | MedianResidenceTime | MaximumResidenceTime | ResidenceDistribution
Core Node | 2.52 | 2.00 | 5 | 1:122, 2:63, 3:29, 4:3, 5:80
Secondary Node | 1.58 | 1.00 | 6 | 1:194, 2:32, 3:14, 4:9, 5:14, 6:2
Transition Node | 0.00 | 0.00 | 0 | None
Weak Node | 1.21 | 1.00 | 6 | 1:316, 2:39, 3:4, 4:4, 5:2, 6:2
Insufficient Node | 1.86 | 1.00 | 8 | 1:102, 2:32, 3:21, 4:7, 5:5, 6:4, 7:1, 8:1

9. Flow Persistence
Category | StayProbability | LeaveProbability | PersistenceRatio
Core Node | 60.24% | 39.76% | 1.5152
Secondary Node | 36.69% | 63.31% | 0.5795
Transition Node | 0.00% | 100.00% | 0.0000
Weak Node | 17.34% | 82.66% | 0.2098
Insufficient Node | 46.11% | 53.89% | 0.8555

10. Flow Entropy
Category | TransitionEntropy | NormalizedEntropy
Core Node | 0.9690 | 0.6990
Secondary Node | 1.3107 | 0.9455
Transition Node | 0.0000 | 0.0000
Weak Node | 1.3537 | 0.9765
Insufficient Node | 1.2794 | 0.9229

11. Cross-Instrument Replication
Instrument-only diagnostic. See aggregate report for category-flow replication.

12. Core Dominance Test
PercentTimeInCore | PercentTimeInSecondary | PercentTimeInTransition | PercentTimeInWeak | PercentTimeInInsufficient | CoreDominanceRatio
38.70% | 21.66% | 0.00% | 23.01% | 16.63% | 0.6314

13. Outcome Diagnostics
Diagnostic only. Forward outcomes are not used in flow calculations.
Category | Count | MeanDRFwd5 | MedianDRFwd5 | ContinuationRate5 | FailureRate5 | FlatRate5 | OutcomeSkew
Core Node | 742 | 0.6530 | 2.8750 | 52.96% | 46.90% | 0.13% | 6.06%
Insufficient Node | 320 | -6.4508 | -1.5000 | 47.50% | 51.88% | 0.62% | -4.38%
Secondary Node | 410 | -2.9555 | -2.1250 | 47.32% | 52.20% | 0.49% | -4.88%
Weak Node | 444 | -7.4245 | -5.0000 | 45.27% | 54.28% | 0.45% | -9.01%

14. Recommendation
Instrument-only diagnostic: Weak Core Dominance
MeanPercentTimeInCore=38.70%; MeanExcursionProbability=13.79%; MeanReturnProbability=99.62%; ValidInstrumentCount=1.
The aggregate report applies the cross-instrument summary.

15. Low-DoF Audit
Variables used:
StructuralState
AgeBucket

Derived metrics:
ImportanceScore
ReliabilityScore
AttentionCategory

No Context
No Arbitration
No Persistence
No Phase
No Optimization
No Fitting
No Machine Learning
No Forward Returns used in flow construction

16. Mechanical Research Notes
- Node categories are reused exactly from Study 58.
- Flow construction uses adjacent StateAge category transitions only.
- Excursions start when Core enters Secondary or Transition.
- Returns measure Secondary or Transition episodes that reach Core.
- Outcome diagnostics remain separate from flow construction.
