APVA Memory Forecast Study v0.1
============================================================================================================
Diagnostics
Instrument: NQ
Input path(s): .\Evidence\NQ\NQ_5 Minute_apva_bar_evidence_v01.csv
Total rows: 1930
Node count: 34

1. Memory Stream Reconstruction
Bar | StateAgeNode | NodeCategory | MemoryStrength | HalfLife | ForecastConfidence | EntropyGrowth | AttentionCategory
745 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
746 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
747 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
748 | ReassertionProcessing_Age2 | Insufficient Node | 0.1971 | 2.00 | 0.3226 | 1.9651 | Insufficient Node
749 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
750 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
751 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
752 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
753 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
754 | MixedStructure_Age2 | Insufficient Node | 0.2119 | 10.00 | 0.0741 | 1.3162 | Insufficient Node
755 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
756 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
757 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
758 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
759 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
760 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
761 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
762 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
763 | ConstructiveEmergence_Age1 | Insufficient Node | 0.1865 | 2.00 | 0.3571 | 2.0800 | Insufficient Node
764 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
765 | MixedStructure_Age2 | Insufficient Node | 0.2119 | 10.00 | 0.0741 | 1.3162 | Insufficient Node
766 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
767 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
768 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
769 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
770 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
771 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
772 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
773 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
774 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
775 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
776 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
777 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
778 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
779 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
780 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
781 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
782 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
783 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
784 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
785 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
786 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
787 | MixedStructure_Age2 | Insufficient Node | 0.2119 | 10.00 | 0.0741 | 1.3162 | Insufficient Node
788 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
789 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
790 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
791 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
792 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
793 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
794 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
795 | CompressionProcessing_Age3 | Insufficient Node | 0.2537 | 2.00 | 0.4333 | 1.7274 | Insufficient Node
796 | CompressionProcessing_Age4 | Insufficient Node | 0.1080 | 2.00 | 0.3333 | 1.2660 | Insufficient Node
797 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
798 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
799 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
800 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
801 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
802 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
803 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
804 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
805 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
806 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
807 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
808 | ConstructiveEmergence_Age1 | Insufficient Node | 0.1865 | 2.00 | 0.3571 | 2.0800 | Insufficient Node
809 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
810 | ExhaustionPersistence_Age1 | Secondary Node | 0.2048 | 8.00 | 0.1569 | 1.3170 | Secondary Node
811 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
812 | RecoveryResolution_Age2 | Insufficient Node | 0.3248 | 3.00 | 0.3846 | 2.3097 | Insufficient Node
813 | RecoveryResolution_Age3 | Insufficient Node | 0.1975 | 2.00 | 0.5556 | 2.3993 | Insufficient Node
814 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
815 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
816 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
817 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
818 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
819 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
820 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
821 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
822 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
823 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
824 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
825 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
826 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
827 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
828 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
829 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
830 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
831 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
832 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
833 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
834 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
835 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
836 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
837 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
838 | ReassertionProcessing_Age2 | Insufficient Node | 0.1971 | 2.00 | 0.3226 | 1.9651 | Insufficient Node
839 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
840 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
841 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
842 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
843 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
844 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
845 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
846 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
847 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
848 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
849 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
850 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
851 | MixedStructure_Age2 | Insufficient Node | 0.2119 | 10.00 | 0.0741 | 1.3162 | Insufficient Node
852 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
853 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
854 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
855 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
856 | ReassertionProcessing_Age2 | Insufficient Node | 0.1971 | 2.00 | 0.3226 | 1.9651 | Insufficient Node
857 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
858 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
859 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
860 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
861 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
862 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
863 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
864 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
865 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
866 | ExhaustionPersistence_Age1 | Secondary Node | 0.2048 | 8.00 | 0.1569 | 1.3170 | Secondary Node
867 | ExhaustionPersistence_Age2 | Insufficient Node | 0.3480 | 3.00 | 0.4737 | 2.3484 | Insufficient Node
868 | ExhaustionPersistence_Age3 | Insufficient Node | 0.1667 | 3.00 | 0.5714 | 2.4008 | Insufficient Node
869 | ExhaustionPersistence_Age4 | Insufficient Node | 0.2626 | 3.00 | 0.3636 | 1.6225 | Insufficient Node
870 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
871 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
872 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
873 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
874 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
875 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
876 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
877 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
878 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
879 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
880 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
881 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
882 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
883 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
884 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
885 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
886 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
887 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
888 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
889 | CompressionProcessing_Age3 | Insufficient Node | 0.2537 | 2.00 | 0.4333 | 1.7274 | Insufficient Node
890 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
891 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
892 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
893 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
894 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
895 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
896 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
897 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
898 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
899 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
900 | ExhaustionPersistence_Age1 | Secondary Node | 0.2048 | 8.00 | 0.1569 | 1.3170 | Secondary Node
901 | ExhaustionPersistence_Age2 | Insufficient Node | 0.3480 | 3.00 | 0.4737 | 2.3484 | Insufficient Node
902 | ExhaustionPersistence_Age3 | Insufficient Node | 0.1667 | 3.00 | 0.5714 | 2.4008 | Insufficient Node
903 | ExhaustionPersistence_Age4 | Insufficient Node | 0.2626 | 3.00 | 0.3636 | 1.6225 | Insufficient Node
904 | ExhaustionPersistence_Age5 | Insufficient Node | 0.1759 | 2.00 | 0.5000 | 2.0488 | Insufficient Node
905 | ExhaustionPersistence_Age6-10 | Insufficient Node | 0.1852 | 2.00 | 0.0000 | 1.5791 | Insufficient Node
906 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
907 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
908 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
909 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
910 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
911 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
912 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
913 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
914 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
915 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
916 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
917 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
918 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
919 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
920 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
921 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
922 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
923 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
924 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
925 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
926 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
927 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
928 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
929 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
930 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
931 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
932 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
933 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
934 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
935 | ExhaustionPersistence_Age1 | Secondary Node | 0.2048 | 8.00 | 0.1569 | 1.3170 | Secondary Node
936 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
937 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
938 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
939 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
940 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
941 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
942 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
943 | ExhaustionPersistence_Age1 | Secondary Node | 0.2048 | 8.00 | 0.1569 | 1.3170 | Secondary Node
944 | ExhaustionPersistence_Age2 | Insufficient Node | 0.3480 | 3.00 | 0.4737 | 2.3484 | Insufficient Node
945 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
946 | RecoveryResolution_Age2 | Insufficient Node | 0.3248 | 3.00 | 0.3846 | 2.3097 | Insufficient Node
947 | RecoveryResolution_Age3 | Insufficient Node | 0.1975 | 2.00 | 0.5556 | 2.3993 | Insufficient Node
948 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
949 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
950 | CompressionProcessing_Age3 | Insufficient Node | 0.2537 | 2.00 | 0.4333 | 1.7274 | Insufficient Node
951 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
952 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
953 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
954 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
955 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
956 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
957 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
958 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
959 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
960 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
961 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
962 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
963 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
964 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
965 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
966 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
967 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
968 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
969 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
970 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
971 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
972 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
973 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
974 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
975 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
976 | ExhaustionPersistence_Age1 | Secondary Node | 0.2048 | 8.00 | 0.1569 | 1.3170 | Secondary Node
977 | ExhaustionPersistence_Age2 | Insufficient Node | 0.3480 | 3.00 | 0.4737 | 2.3484 | Insufficient Node
978 | ExhaustionPersistence_Age3 | Insufficient Node | 0.1667 | 3.00 | 0.5714 | 2.4008 | Insufficient Node
979 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
980 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
981 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
982 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
983 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
984 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
985 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
986 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
987 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
